id,company,post_title,post_date,post_text,post_likes,post_comments,post_video_views,post_hashtags,origin
65,globant,,2020-12-05,"'¡Conoce nuestros eventos de la semana!Acá te compartimos el registro de cada uno ⬇️ Switch: https://bit.ly/3lbG6zuGlobant Awards -Women that Build Edition l Global gala: https://bit.ly/2ZFgpQ9 CSGO: Desarmando la final, sin defuse kit: https://bit.ly/39GLJDP ⚡¡Te esperamos!⚡#GlobantAwards #WomenThatBuild #Gaming #FiRELeague #SWITCHSingapore'",18,1,0,"#GlobantAwards, #WomenThatBuild, #Gaming, #FiRELeague, #SWITCHSingapore'",linkedin
66,globant,,2021-01-04,'¡Conoce nuestros eventos de la semana!Acá te compartimos el registro de cada uno ⬇️Webinar Coding for Climate http://bit.ly/2Wpik9s Globant Academy - Content Publishers: http://bit.ly/3mHNvr3 ⚡¡Te esperamos!⚡#DigitalMarketing #Digitalization #Sustainability',29,0,0,"#DigitalMarketing, #Digitalization, #Sustainability'",linkedin
67,globant,,2021-02-03,"'En este episodio de #BeOneOfAKind, Patricia Pomies habla con la Directora de diversidad e inclusión del Grupo Intercorp, Zelma Acosta-Rubio, para discutir no sólo las estrategias detrás de un plan de diversidad e inclusión sino también las lecciones aprendidas y el camino que falta recorrer. Escuchá toda la entrevista acá:  https://bit.ly/3rkoC7E #BeKind #WomenThatBuild'",141,3,0,"#BeOneOfAKind,, #BeKind, #WomenThatBuild'",linkedin
68,globant,,2020-12-05,"'Congratulations to all these incredible winners! 🥳🥂🎉Now we are ready for the Global Gala on December 10! Get ready for a historic day where all the most important women that are changing the #IT community will be celebrated! Join us!👏👏👏Sudha Bhamidipati, Simmi Dhamija, Afreen Ban, Olga Lucia Lopez Marin, Sandra Castro Pinzón, Sidney Bernal, Natalie Gil, Macarena Arribas Berckemeyer, Julissa Rodriguez, Ana H., Graciela del Carmen Rojas, Andrea Campos, Rosanna Sibora, Patricia Benito de Mateo, Fatima El baghdadi Ourag, Rossy Anabel Alegria Figueroa, Katherine Vergara, Carolina Sepúlveda Robles, Vania Neves, Mariana Vasconcelos, Karen Santos, Teresa Santana, María Soledad Acuña, Malena Victoria Saavedra, Karina Santo, Magdalena Giuria, Daniela Vargas, Vidya Narayanan, Cecilia Flores and Aleena Taufiq. #WomenThatBuid #GlobantAwards'",353,25,0,"#IT, #WomenThatBuid, #GlobantAwards'",linkedin
69,globant,,2020-12-05,"""Wondering who are the female leaders that are building a more inclusive and diverse #IT community? On December 3 we'll unveil the national winners of the #WomenThatBuild #GlobantAwards and recognize their efforts to create change. Register now to attend the awards ceremony!🏆 https://bit.ly/2ZFgpQ9""",57,0,0,"#IT, #WomenThatBuild, #GlobantAwards",linkedin
70,globant,,2020-12-05,'We’ve created a software that gives programmers the exact code they need. Check out the future of Software development:  https://bit.ly/3eFTbjb#AugmentedCoding Augmented Coding #Coding #FollowTheCode #Creativity #SoftwareDevelopment #ArtificialIntelligence #WebDevelopment',76,1,0,"#AugmentedCoding, #Coding, #FollowTheCode, #Creativity, #SoftwareDevelopment, #ArtificialIntelligence, #WebDevelopment'",linkedin
71,globant,,2020-12-05,"'Witness how a community of thousands of women is changing the IT landscape on December 3 at the #GlobantAwards #WomenThatBuild edition! 🏆👩\u200d💻 Check out our national events, where we will announce the winners of each country that will be moving on to our global round. Register now and be a part of this change! ⏰ Brasil 5 pm BST #WomenthatBuild #WomeninIT #IT👉 https://bit.ly/2ZFgpQ9'",3,0,0,"#GlobantAwards, #WomenThatBuild, #WomenthatBuild, #WomeninIT, #IT👉",linkedin
72,globant,,2020-11-05,'¡Conoce nuestros eventos de la semana!Acá te compartimos el registro de cada uno ⬇️Design Talk: https://bit.ly/2U6ddd4 Globant Opportunities: https://bit.ly/3k72Ct2 Café con protagonistas: https://bit.ly/3kilPb3 ⚡¡Te esperamos!⚡   #Designtalk #UX #Academy #Bekind',26,0,0,"#Designtalk, #UX, #Academy, #Bekind'",linkedin
73,globant,,2021-02-12,'Discover how the cloud-based software tools that Autodesk and Globant created together are already helping to provide visibility and insights for some of the leading construction firms around the world. Check the whole case study here: https://bit.ly/3jnqzO3 #DataPlatform #Innovation',45,0,0,"#DataPlatform, #Innovation'",linkedin
74,globant,,2020-12-05,'¡Conoce nuestros eventos de la semana!Acá te compartimos el registro de cada uno ⬇️Webinar - Transformação Digital na prática: https://bit.ly/3pN5bEF Tech Talk - A Game Developer Toolbox: https://bit.ly/399jGMW ⚡¡Te esperamos!⚡    #Gaming #Technology #Techtalk',50,3,0,"#Gaming, #Technology, #Techtalk'",linkedin
75,globant,,2021-02-03,"""Thriving in the future of work requires an adaptive #workforce. Charles Green —Marketing Leader at Globant— discusses in a techUK blogpost the new #research funded by Globant on the 'Future of Work' and how #businesses can best adapt. Read it here: https://bit.ly/2MVLMlV#FutureofWork #FoW #TechUK""",56,0,0,"#workforce., #research, #businesses, #FutureofWork, #FoW, #TechUK""",linkedin
76,globant,,2020-12-05,'Globant is hosting Globant Career Week. Would you like to attend?',67,3,0,,linkedin
77,globant,,2020-11-05,'¡Conoce nuestros eventos de la semana!Acá te compartimos el registro de cada uno ⬇️Diversity Month: Español: https://bit.ly/3nC0GMb Inglés: https://bit.ly/3jMOo0W Tech Insiders Java:  https://bit.ly/35jMGyc Dicas com especialista para sua Carreira em Game Dev: https://bit.ly/3jUw8CZ Be kind talks - Inspirational Series: https://bit.ly/3ov7sDV Foro Regional Corporativo: https://bit.ly/37OedLb La nueva era espacial:  https://bit.ly/35fFkM6 ⚡¡Te esperamos!⚡   #Techinsiders #Java #OpenSpace #DiversityMonth #Technology',32,0,0,"#Techinsiders, #Java, #OpenSpace, #DiversityMonth, #Technology'",linkedin
78,globant,,2020-12-05,"'Virtual queuing provides a better, safer experience for your customers. ⚡️Download our free eBook and reduce congestion and improve your efficiency:  https://bit.ly/3lrWNYr'",28,4,0,,linkedin
79,globant,,2020-11-05,"""We are revolutionizing the way in which we develop software. 💥 Discover how Augmented Coding will help our clients be significantly more productive.Read more in our Whitepaper and learn how A+ ramp up your team's speed: https://bit.ly/3jGcObS""",57,2,0,,linkedin
80,globant,,2020-11-05,"'DIVERSITY: A word with a world of meanings 🌎Get inspired by what these five Globers from different backgrounds, countries & perspectives think about it.Thanks to Paulette Bailey, Donna Peffley, Adriana Fernanda Moya, Pablo Ezequiel Cordoba & Anamika Thokal for sharing your thoughts!Discover more at 👉 https://bit.ly/3p55sm0 #CoverStory #DiversityMonth #Diversity #Globers'",147,1,0,"#CoverStory, #DiversityMonth, #Diversity, #Globers'",linkedin
81,globant,,2020-10-06,'¡Conoce nuestros eventos de la semana! Acá te compartimos el registro de cada uno:Microsoft Quantum Computing: https://bit.ly/2Zu1DvlEscalando la educación a través de la tecnología: https://bit.ly/36954vC The 12 Factor App - Patrones para la creación de aplicaciones cloud-native: https://bit.ly/2Gi5ox8 Panel Universidad Austral - El rol de la mujer: https://bit.ly/3hRQ3R9 Café con protagonistas con Fernando Matzkin: https://bit.ly/2Rpk8N4 3D Programming Basics: WebGL: https://bit.ly/326bKIB Meetup - IT Selection Process 101: The Essential Guide: https://bit.ly/3j9xfOY ¡Te esperamos!#WomenInTech #Techtalks #QuantumComputing #IT',47,0,0,"#WomenInTech, #Techtalks, #QuantumComputing, #IT'",linkedin
82,globant,,2020-11-05,"""Today! “NACME's: Engineering a diverse workforce”: Michele Lezama.#BeKind #BeKindTalks""",25,0,0,"#BeKind, #BeKindTalks""",linkedin
83,globant,,2020-12-05,"'At Globant we believe in the power of women in IT. 🖥️💥We encourage them to grow, learn & develop their career with us! Get inspired by Alejandra Hernández Parra’s Journey and join us to start yours 👉 https://bit.ly/3645Mu5 #WomenthatBuild #WomeninIT #IT'",285,6,8089,"#WomenthatBuild, #WomeninIT, #IT'",linkedin
84,globant,,2020-12-05,'What are your working habits?These are some positive practices we want to reinforce in coders that can help them improve their working methods when it’s time to code.💡👇',23,0,0,,linkedin
85,globant,,2020-11-05,'¡Conoce nuestros eventos de la semana!Acá te compartimos el registro de cada uno ⬇️Diversity Month: Español: https://bit.ly/3nC0GMb Inglés: https://bit.ly/3jMOo0W Raviolis Show: https://bit.ly/2T9acbG Agile Days: https://bit.ly/3k6nrWk Globant Bootcamp Tandil: https://bit.ly/34aNohI ⚡¡Te esperamos!⚡   #DiversityMonth #Agile #IT #Bootcamp',50,1,0,"#DiversityMonth, #Agile, #IT, #Bootcamp'",linkedin
86,globant,,2020-09-06,"'¡Conoce nuestros eventos de la semana! Acá te compartimos el registro de cada uno:Quantum Computing, are you ready?: https://bit.ly/35lClDx Converge+ ¡Llegó el momento de reinventar el futuro! ⚡️Descubre cómo potenciar tu organización mediante la Inteligencia Artificial 👉 https://bit.ly/2DVwidr¡Te esperamos!#GlobantConverge #AugmentedCoding #SoftwareDevelopment #FutureOfWork #FutureOfDevelopment #Coding'",28,0,0,"#GlobantConverge, #AugmentedCoding, #SoftwareDevelopment, #FutureOfWork, #FutureOfDevelopment, #Coding'",linkedin
87,globant,,2020-12-05,"'Improving productivity can include planning and using great tools.  Augmented Coding, Globant’s AI-powered solution will offer an autocomplete coding feature, providing useful suggestions to complete the lines of code written on the IDE. 🤩'",49,0,0,,linkedin
88,globant,,2020-09-06,"""¡Conoce nuestros eventos de la semana!Acá te compartimos el registro de cada uno:Tech Insiders, Big Data, - Latam: https://bit.ly/2EQ88RXMeetup, It Selection Process 101: The Essential Guide - Latam: https://bit.ly/31JT0P6Design Talk, Accesibilidad sin perder la cabeza: https://bit.ly/2D7z2EcDesign Talk - Patrones para UXers y Devs: https://bit.ly/3b9QB3d ¡Te esperamos!¡Bonus track!Women's Development Week: https://lnkd.in/ezU_65P Ya está abierto el registro para Converge+ con Steve Wozniak y Michael Feathers Converge: https://bit.ly/2DVwidr#TechEvents #BigData #Technology #Trends #innovation #GlobantConverge #AugmentedCoding #SoftwareDevelopment #FutureOfWork #FutureOfDevelopent #Coding""",63,0,0,"#TechEvents, #BigData, #Technology, #Trends, #innovation, #GlobantConverge, #AugmentedCoding, #SoftwareDevelopment, #FutureOfWork, #FutureOfDevelopent, #Coding""",linkedin
89,globant,,2021-02-03,"'Si has visto solamente código, eres principiante. Si has visto el error, ya eres un developer. Fórmate para el futuro. ¡Inscríbete a las becas de #CodeYourFuture! https://bit.ly/36jk2yq'",207,25,0,#CodeYourFuture!,linkedin
90,globant,,2020-11-05,'Eager to know what Augmented Coding has to offer? Read our latest report and discover it now! 👉 https://bit.ly/3jGcObS#Artificialintelligence #SoftwareDevelopment #AugmentedCollaboration',64,2,0,"#Artificialintelligence, #SoftwareDevelopment, #AugmentedCollaboration'",linkedin
91,globant,,2020-10-06,"'Take part in the #GlobantAwards #WomenThatBuild edition! 🏆 This award seeks to recognize women who have built a career in technology, manage innovation projects, and promote diversity and inclusion. 🙋\u200d♀️Nominate your candidate now! 👉https://bit.ly/2ZFgpQ9#GlobantAwards #WomenAwards #WomenThatBuild'",88,0,0,"#GlobantAwards, #WomenThatBuild, #GlobantAwards, #WomenAwards, #WomenThatBuild'",linkedin
92,globant,,2021-02-03,"'¿Qué rol cumple el líder frente a la diversidad? ❓ Patricia Pomies, nuestra Chief Delivery & People Officer, nos cuenta cómo vencer la brecha de género y cómo se trabaja día a día desde Globant fijando objetivos 💡 para lograr la visibilización de las mujeres en el ámbito empresarial. 💥Conozcan más sobre nuestras iniciativas #WomenThatBuild 🔗 http://bit.ly/3938W2f  #WomenThatBuild #liderazgofemenino #Diversity #Leadership #Gender #GenderGap'",110,2,0,"#WomenThatBuild, #WomenThatBuild, #liderazgofemenino, #Diversity, #Leadership, #Gender, #GenderGap'",linkedin
93,globant,,2020-10-06,'¡Conoce nuestros eventos de la semana!Acá te compartimos el registro de cada uno⬇️Tech Insiders Salesforce: https://bit.ly/34jJ4vtCafé con protagonistas: https://bit.ly/2GoopP2 Webinar l Welcome To The Future Of Work: https://bit.ly/3mYE73M ⚡¡Te esperamos!⚡ #Techinsiders #Salesforce #Futureofwork #Technology',56,0,0,"#Techinsiders, #Salesforce, #Futureofwork, #Technology'",linkedin
94,globant,,2020-10-06,"'Salesforce está revolucionando la industria de TI al ayudar a las empresas a crecer. Hay varios sectores que implementan Salesforce como banca, finanzas, comercio electrónico, y muchas más.En esta edición de Globant Tech Insiders: Salesforce, tendremos charlas con exponentes de Globant quienes nos hablarán sobre las grandes oportunidades que ofrece el mercado actual de Salesforce y las nuevas herramientas que nos entrega.¡No te lo pierdas!Regístrate aquí 👉 https://bit.ly/34jJ4vt #TechInsiders #Salesforce #Globant'",44,2,0,"#TechInsiders, #Salesforce, #Globant'",linkedin
