id,company,post_title,post_date,post_text,post_likes,post_comments,post_video_views,post_hashtags,origin,language,post_text_pt,,,
471,bairesdev,,2020-05-08,Our team is always growing. Welcome aboard!Bruno Marcondes - Jaime Clavijo - Rafa Alpuche - Diego Ortega - Mauricio Leyzaola #NewTeam',208,21,0,#NewTeam',linkedin,en,Nossa equipe está sempre crescendo. Bem-vindo a bordo Bruno Marcondes - Jaime Clavijo - Rafa Alpuche - Diego Ortega - Mauricio Leyzaola #NewTeam &#39,,,
472,bairesdev,,2020-05-08,Welcome aboard!Daniel Valerdi - Marcos Serpa - Leandro Toniut - Camilo Ospina - Eric Magalhães#NewTeam',242,20,0,#NewTeam',linkedin,ca,Welcome aboard!Daniel Valerdi - Marcos Serpa - Leandro Toniut - Camilo Ospina - Eric Magalhães#NewTeam',,,
474,bairesdev,,2020-05-08,"We are specialists in smart remote working, and we know how to keep our teams up and running seamlessly even during this global crisis to guarantee our continuous delivery of the best technology solutions. Take a look at Edward ""E.B."" Batten\'s, our EVP of Growth, home office space.#WorkFromHome #HomeOffice #BusinessAsUsualAtBD'",448,16,0,"#WorkFromHome, #HomeOffice, #BusinessAsUsualAtBD'",linkedin,en,"Somos especialistas em trabalho remoto inteligente e sabemos como manter nossas equipes em pleno funcionamento, mesmo durante esta crise global, para garantir a entrega contínua das melhores soluções de tecnologia. Dê uma olhada no espaço de escritórios domésticos de Edward &quot;EB&quot; Batten, nosso EVP de crescimento. # WorkFromHome #HomeOffice #BusinessAsUsualAtBD &#39;",,,
475,bairesdev,,2020-05-08,"""Our smart remote working methodology and our longstanding experience in distributed teams enabled us to go through our daily tasks as usual when confronted with this health crisis. We continue business as usual, working hard to support our clients in times of need. Check out Rocío Belfiore's, our Chief R&D Officer, home office space.#WorkFromHome #HomeOffice #BusinessAsUsualAtBD""",429,2,0,"#WorkFromHome, #HomeOffice, #BusinessAsUsualAtBD""",linkedin,en,"“Nossa metodologia de trabalho remoto inteligente e nossa longa experiência em equipes distribuídas nos permitiram realizar nossas tarefas diárias como de costume quando confrontados com esta crise de saúde. Continuamos os negócios como de costume, trabalhando duro para apoiar nossos clientes em momentos de necessidade. Confira Rocío Belfiore, nosso Diretor de P&amp;D, espaço para escritórios domésticos. # WorkFromHome #HomeOffice #BusinessAsUsualAtBD &quot;",,,
476,bairesdev,,2020-05-08,Our Top 1% Software Engineers have in-depth knowledge and extensive experience in providing world-class Blockchain solutions. Learn how BairesDev can help your business in the transition to a smarter and more secure future.https://lnkd.in/dFYyk5e',52,0,0,,linkedin,en,Nossos melhores engenheiros de software 1% têm profundo conhecimento e ampla experiência no fornecimento de soluções Blockchain de classe mundial. Saiba como a BairesDev pode ajudar a sua empresa na transição para um futuro mais inteligente e seguro.https: //lnkd.in/dFYyk5e &#39,,,
477,bairesdev,,2020-05-08,"""We've been mastering remote working methodologies for years. Our smart working expertise has allowed us to continue operating normally in the face of this pandemic. We invite you to take a look at Lucas Hendrich's, our CTO in North America, home office space.#WorkFromHome #HomeOffice #BusinessAsUsualAtBD""",188,6,0,"#WorkFromHome, #HomeOffice, #BusinessAsUsualAtBD""",linkedin,en,"&quot;Há anos dominamos as metodologias de trabalho remoto. Nossa experiência de trabalho inteligente nos permitiu continuar operando normalmente em face desta pandemia. Convidamos você a dar uma olhada em Lucas Hendrich, nosso CTO na América do Norte, espaço para escritórios domésticos . # WorkFromHome #HomeOffice #BusinessAsUsualAtBD &quot;",,,
478,bairesdev,,2020-05-08,"""With years of experience in smart working, we are grateful to continue business as usual in these trying times, with all of our globally distributed teams working remotely to support our clients' needs. We invite you to take a look at Pablo Chamorro´s, our Chief Revenue Officer, home office space. #WorkFromHome #HomeOffice #BusinessAsUsualAtBD""",349,4,0,"#WorkFromHome, #HomeOffice, #BusinessAsUsualAtBD""",linkedin,en,"“Com anos de experiência em trabalho inteligente, somos gratos por continuar os negócios como de costume nestes tempos difíceis, com todas as nossas equipes distribuídas globalmente trabalhando remotamente para apoiar as necessidades de nossos clientes. Convidamos você a dar uma olhada no livro de Pablo Chamorro , nosso Diretor de Receitas, espaço para escritórios domésticos. #WorkFromHome #HomeOffice #BusinessAsUsualAtBD &quot;",,,
483,bairesdev,,2020-05-08,Our Top 1% IT Talent teams deploy cutting edge technologies to overcome the complex challenges your business is facing. Learn about the impressive portfolio of languages and technologies we master to deliver value to our partners.https://lnkd.in/eiqk8vG',86,0,0,,linkedin,en,Nossas equipes de 1% de talento em TI implantam tecnologias de ponta para superar os desafios complexos que sua empresa está enfrentando. Saiba mais sobre o impressionante portfólio de linguagens e tecnologias que dominamos para agregar valor aos nossos parceiros.https: //lnkd.in/eiqk8vG &#39,,,
94,bairesdev,,2020-06-07,Nacho De Marco has posted a new article on LinkedIn analyzing the effects of the Coronavirus on office workspaces. Check it out here: https://lnkd.in/eK2Kf7H#WorkSpaces #Coronavirus',68,1,0,"#WorkSpaces, #Coronavirus'",linkedin,en,Nacho De Marco postou um novo artigo no LinkedIn analisando os efeitos do Coronavirus em escritórios. Confira aqui: https://lnkd.in/eK2Kf7H#WorkSpaces #Coronavirus &#39,,,
155,bairesdev,,2020-06-07,"Start your journey at BairesDev today! https://lnkd.in/daBj9ynAs the world radically transforms around us, we keep helping businesses build innovative digital journeys. We are still jumpstarting a better tomorrow. We are still fostering valuable partnerships with our clients. We are still hiring the Top 1% of IT Talent.#WeAreStillHiring #Jobs #Careers'",51,0,0,"#WeAreStillHiring, #Jobs, #Careers'",linkedin,en,"Comece sua jornada na BairesDev hoje! https://lnkd.in/daBj9ynComo o mundo se transforma radicalmente ao nosso redor, continuamos ajudando as empresas a construir jornadas digitais inovadoras. Ainda estamos iniciando um amanhã melhor. Ainda estamos promovendo parcerias valiosas com nossos clientes. Ainda estamos contratando 1% dos melhores talentos de TI. # WeAreStillHiring #Jobs #Careers &#39;",,,
159,bairesdev,,2020-06-07,"Join our team now! https://lnkd.in/daBj9ynIn a world that is changing in front of our very eyes, we are leading the technological solutions of tomorrow. We are powered by innovation. We are still building amazing digital paths for our clients. We are still hiring the Top 1% of IT Talent.#WeAreStillHiring #Jobs #Careers'",66,16,0,"#WeAreStillHiring, #Jobs, #Careers'",linkedin,en,"Junte-se ao nosso time agora! https://lnkd.in/daBj9ynEm um mundo que está mudando diante de nossos olhos, lideramos as soluções tecnológicas de amanhã. Somos movidos pela inovação. Ainda estamos construindo caminhos digitais incríveis para nossos clientes. Ainda estamos contratando 1% dos melhores talentos de TI. # WeAreStillHiring #Jobs #Careers &#39;",,,
161,bairesdev,,2020-06-07,Join BairesDev now! https://lnkd.in/daBj9ynThe world is changing and our commitment to reshape the business landscape through technology is stronger than ever. We are still engineering a better future. We are still empowering our clients. We are still hiring the Top 1% of IT Talent.#WeAreStillHiring #Jobs #Careers',58,4,0,"#WeAreStillHiring, #Jobs, #Careers'",linkedin,en,Junte-se ao BairesDev agora! https://lnkd.in/daBj9ynO mundo está mudando e nosso compromisso de remodelar o cenário de negócios por meio da tecnologia está mais forte do que nunca. Ainda estamos projetando um futuro melhor. Ainda estamos capacitando nossos clientes. Ainda estamos contratando 1% dos melhores talentos de TI. # WeAreStillHiring #Jobs #Careers &#39,,,
162,bairesdev,,2020-06-07,"Work with us! https://lnkd.in/daBj9ynBusinesses are confronted with new challenges every day, and we are always ready to support them with our innovative technology solutions. We are still creating a better tomorrow. We are still working closely with our clients to exceed their expectations. We are still hiring the Top 1% of IT Talent.#WeAreStillHiring #Jobs #Careers'",72,10,0,"#WeAreStillHiring, #Jobs, #Careers'",linkedin,en,Trabalhe Conosco! https://lnkd.in/daBj9ynBusinesses são confrontados com novos desafios todos os dias e estamos sempre prontos para apoiá-los com nossas soluções de tecnologia inovadoras. Ainda estamos criando um amanhã melhor. Continuamos trabalhando junto com nossos clientes para superar suas expectativas. Ainda estamos contratando 1% dos melhores talentos de TI. # WeAreStillHiring #Jobs #Careers &#39,,,
164,bairesdev,,2020-06-07,"Work at BairesDev! https://lnkd.in/daBj9ynAs the world faces unstoppable change, we continue developing outstanding technology solutions that make an impact. We are still building meaningful digital transformations. We are still helping our clients revolutionize their businesses. We are still hiring the Top 1% of IT Talent.#WeAreStillHiring #Jobs #Careers'",63,9,0,"#WeAreStillHiring, #Jobs, #Careers'",linkedin,en,"Trabalha no BairesDev! https://lnkd.in/daBj9ynComo o mundo enfrenta mudanças irrefreáveis, continuamos desenvolvendo soluções de tecnologia excepcionais que causam impacto. Ainda estamos construindo transformações digitais significativas. Continuamos ajudando nossos clientes a revolucionar seus negócios. Ainda estamos contratando 1% dos melhores talentos de TI. # WeAreStillHiring #Jobs #Careers &#39;",,,
165,bairesdev,,2020-06-07,"Start your journey at BairesDev today! https://lnkd.in/daBj9ynAs the world radically transforms around us, we keep helping businesses build innovative digital journeys. We are still jumpstarting a better tomorrow. We are still fostering valuable partnerships with our clients. We are still hiring the Top 1% of IT Talent.#WeAreStillHiring #Jobs #Careers'",71,5,0,"#WeAreStillHiring, #Jobs, #Careers'",linkedin,en,"Comece sua jornada na BairesDev hoje! https://lnkd.in/daBj9ynComo o mundo se transforma radicalmente ao nosso redor, continuamos ajudando as empresas a construir jornadas digitais inovadoras. Ainda estamos iniciando um amanhã melhor. Ainda estamos promovendo parcerias valiosas com nossos clientes. Ainda estamos contratando 1% dos melhores talentos de TI. # WeAreStillHiring #Jobs #Careers &#39;",,,
166,bairesdev,,2020-06-07,"Join our team now! https://lnkd.in/daBj9ynIn a world that is changing in front of our very eyes, we are leading the technological solutions of tomorrow. We are powered by innovation. We are still building amazing digital paths for our clients. We are still hiring the Top 1% of IT Talent.#WeAreStillHiring #Jobs #Careers'",75,12,0,"#WeAreStillHiring, #Jobs, #Careers'",linkedin,en,"Junte-se ao nosso time agora! https://lnkd.in/daBj9ynEm um mundo que está mudando diante de nossos olhos, lideramos as soluções tecnológicas de amanhã. Somos movidos pela inovação. Ainda estamos construindo caminhos digitais incríveis para nossos clientes. Ainda estamos contratando 1% dos melhores talentos de TI. # WeAreStillHiring #Jobs #Careers &#39;",,,
168,bairesdev,,2020-06-07,Join BairesDev now! https://lnkd.in/daBj9ynThe world is changing and our commitment to reshape the business landscape through technology is stronger than ever. We are still engineering a better future. We are still empowering our clients. We are still hiring the Top 1% of IT Talent. #WeAreStillHiring #Jobs #Careers',75,5,0,"#WeAreStillHiring, #Jobs, #Careers'",linkedin,en,Junte-se ao BairesDev agora! https://lnkd.in/daBj9ynO mundo está mudando e nosso compromisso de remodelar o cenário de negócios por meio da tecnologia está mais forte do que nunca. Ainda estamos projetando um futuro melhor. Ainda estamos capacitando nossos clientes. Ainda estamos contratando o Top 1% do Talento de TI. #WeAreStillHiring #Jobs #Careers &#39,,,
242,bairesdev,,2020-06-07,"""Jeff Moore, BairesDev's Sales Executive, details the benefits and advantages of Kotlin and Java. Learn more here: https://lnkd.in/dTQYrkd#Kotlin #Java""",72,0,0,"#Kotlin, #Java""",linkedin,en,"&quot;Jeff Moore, executivo de vendas da BairesDev, detalha os benefícios e vantagens do Kotlin e do Java. Saiba mais aqui: https://lnkd.in/dTQYrkd#Kotlin #Java&quot;",,,
244,bairesdev,,2020-06-07,"Diego Espada, Head of PMO, wrote a guideline explaining what to include in an RFP for software development. Learn more here: https://lnkd.in/dt9Nr2b#RFP #SoftwareDevelopment'",70,2,0,"#RFP, #SoftwareDevelopment'",linkedin,en,"Diego Espada, chefe do PMO, escreveu uma diretriz explicando o que incluir em uma RFP para desenvolvimento de software. Saiba mais aqui: https://lnkd.in/dt9Nr2b#RFP #SoftwareDevelopment &#39;",,,
249,bairesdev,,2020-06-07,"""Jeff Moore, BairesDev's Senior Engagement Manager, presents a list of do’s and dont’s for QA Testing. You can read it here: https://lnkd.in/eyTe86p#QA #QATesting""",58,0,0,"#QA, #QATesting""",linkedin,en,"&quot;Jeff Moore, gerente de engajamento sênior da BairesDev, apresenta uma lista do que fazer e não fazer para os testes de controle de qualidade. Você pode lê-la aqui: https://lnkd.in/eyTe86p#QA #QATesting&quot;",,,
