id,company,post_title,post_date,post_text,post_text_pt,post_likes,post_comments,post_hashtags,assunto,modelo,tipo
39,bairesdev,,2020-10-20,"Want to get a high-paying, full-time, and 100% remote job offer? Participate in our first hiring tournament, exclusive for Python developers in Latin America. Are you up for the challenge? Register here: https://lnkd.in/gCGwCT6#Python #Hiring'","Deseja obter uma oferta de emprego de alto salário, em tempo integral e 100% remoto? Participe de nosso primeiro torneio de contratação, exclusivo para desenvolvedores Python na América Latina. Você está pronto para o desafio? Registre-se aqui: https://lnkd.in/gCGwCT6#Python #Hiring &#39;",112,15,"#Python, #Hiring'",Variados,,
41,bairesdev,,2020-10-20,Our team is always growing. Welcome aboard!Hal Bennick - Jorge Laitano - Anthony Battaglia - Mateus Alves de Pinho - Harold Nicaragua Guzmán#NewTeam',Nossa equipe está sempre crescendo. Bem-vindo a bordo Hal Bennick - Jorge Laitano - Anthony Battaglia - Mateus Alves de Pinho - Harold Nicarágua Guzmán # NewTeam &#39,113,6,#NewTeam',Trabalho Remoto,,
42,bairesdev,,2020-10-20,"We are looking for Python Developers to join our team!• 5+ years of practical experience in Python and Django development.• 3+ years of development using other programming languages.• Experience in development with object-oriented programming is desirable.• Good skills with XML and relational databases (Oracle / MS SQL / MySQL).• Strong professional experience working with large data structures and algorithms.If you are interested, please click here and apply: https://lnkd.in/dxJpKgy#JobSearch #Python'","Estamos à procura de desenvolvedores Python para se juntarem à nossa equipe! • 5+ anos de experiência prática em desenvolvimento Python e Django. • 3+ anos de desenvolvimento usando outras linguagens de programação. • Experiência em desenvolvimento com programação orientada a objetos é desejável. • Boas habilidades com XML e bancos de dados relacionais (Oracle / MS SQL / MySQL). • Forte experiência profissional trabalhando com grandes estruturas de dados e algoritmos. Se você estiver interessado, clique aqui e inscreva-se: https://lnkd.in/dxJpKgy#JobSearch #Python &#39;",46,3,"#JobSearch, #Python'",Variados,post,employer branding
43,bairesdev,,2020-10-20,"""We have partnered with Gennev to develop a robust website for healthcare solutions. With telemedicine on the rise, this has been a great opportunity to improve the site's performance, scalability, security, and UX.https://lnkd.in/darHJqU""","&quot;Fizemos uma parceria com Gennev para desenvolver um site robusto para soluções de saúde. Com a telemedicina em ascensão, esta tem sido uma grande oportunidade de melhorar o desempenho, escalabilidade, segurança e UX do site.https: //lnkd.in/darHJqU&quot;",38,0,,Variados,,
45,bairesdev,,2020-10-20,"Emma White, BairesDev’s Business Development Manager, lists the most popular databases that IT businesses are working with today. Discover more here: https://lnkd.in/ggyeCer#Database #Technology'","Emma White, gerente de desenvolvimento de negócios da BairesDev, lista os bancos de dados mais populares com os quais as empresas de TI estão trabalhando atualmente. Descubra mais aqui: https://lnkd.in/ggyeCer#Database #Technology &#39;",49,0,"#Database, #Technology'",Variados,,
46,bairesdev,,2020-10-20,"""We focus on the business problems we need to solve, which are usually related to scale and imply accelerating development towards a roadmap. We have the necessary conversations to understand the skills and the team's components required, and we use our proprietary software that will best match candidates with the roles needed. Once this is done, we connect our teams with clients immediately, adding value as quickly as possible to show our best side.#Team #Clients #SoftwareEngineers""","&quot;Nós nos concentramos nos problemas de negócios que precisamos resolver, que geralmente estão relacionados à escala e implicam em acelerar o desenvolvimento em direção a um roadmap. Temos as conversas necessárias para entender as habilidades e os componentes da equipe necessários e usamos nosso software proprietário que funcionará melhor combinar candidatos com as funções necessárias. Feito isso, conectamos nossas equipes com os clientes imediatamente, agregando valor o mais rápido possível para mostrar nosso melhor lado. # Equipe #Clientes #SoftwareEngineers &quot;",38,2,"#Team, #Clients, #SoftwareEngineers""",Trabalho Remoto,,
49,bairesdev,,2020-10-20,"A team that understands that technical debt is both a tool and an investment can use it as a deliberate strategy to create a better product. In this article, Pablo Chamorro talks about 5 approaches to reduce technical debt in software development. Check out the complete list here: https://lnkd.in/diNV-ys#ProjectManagement #Development'","Uma equipe que entende que dívida técnica é tanto uma ferramenta quanto um investimento pode usá-la como uma estratégia deliberada para criar um produto melhor. Neste artigo, Pablo Chamorro fala sobre 5 abordagens para reduzir o débito técnico no desenvolvimento de software. Confira a lista completa aqui: https://lnkd.in/diNV-ys#ProjectManagement #Development &#39;",42,0,"#ProjectManagement, #Development'",Variados,artigo,
52,bairesdev,,2020-10-20,Welcome aboard!Bruno Sacco - Juliana Ponzio - Carlos H. Guizar S. - André Gomes Árabe Saraiva - Rafael M da S Santos#NewTeam',Welcome aboard!Bruno Sacco - Juliana Ponzio - Carlos H. Guizar S. - André Gomes Árabe Saraiva - Rafael M da S Santos#NewTeam',158,9,#NewTeam',Variados,,
56,bairesdev,,2020-10-20,"Experiment our full-cycle software development services specially designed to fit your requirements. We offer top quality solutions, tailored to your needs.https://lnkd.in/emjaJav'","Experimente nossos serviços de desenvolvimento de software de ciclo completo especialmente projetados para atender às suas necessidades. Oferecemos soluções de alta qualidade, adaptadas às suas necessidades.https: //lnkd.in/emjaJav &#39;",29,0,,Variados,,
58,bairesdev,,2020-10-20,"We are looking for React Developers to join us!• 5+ years of experience in Front-End development with skills in JavaScript, CSS3, and HTML5.• 1+ years of experience developing Web apps.• Experience with JavaScript Frameworks.• Experience with command lines, APIs, and client-side performance.• Familiar with the concepts of basic programming and data structures, types of variables, and idiosyncrasies• Comfortable using debuggers and code tracking.• Proven experience in the use of Jasmine or similar tools for Front End testing.If you are interested, click here and apply: https://lnkd.in/dXebRZz#JobSearch #React'","Estamos procurando por React Developers para se juntar a nós! • Mais de 5 anos de experiência em desenvolvimento Front-End com habilidades em JavaScript, CSS3 e HTML5. • Mais de 1 ano de experiência no desenvolvimento de aplicativos da Web. • Experiência com frameworks JavaScript. • Experiência com linhas de comando, APIs e desempenho do lado do cliente. • Familiarizado com os conceitos de programação básica e estruturas de dados, tipos de variáveis e idiossincrasias • Confortável com depuradores e rastreamento de código. • Experiência comprovada no uso de Jasmine ou ferramentas semelhantes para o Front Finalize o teste. Se você estiver interessado, clique aqui e inscreva-se: https://lnkd.in/dXebRZz#JobSearch #React &#39;",47,2,"#JobSearch, #React'",Variados,post,employer branding
59,bairesdev,,2020-10-20,"Hiring the best software developers in the market is the key to developing high-quality software products. In this article, Edward ""E.B."" Batten, BairesDev’s EVP of Growth, lays out the most critical aspects of adding new IT talent to your team. Read more here: https://lnkd.in/dcXAgZP#SoftwareDevelopers #Talent'","Contratar os melhores desenvolvedores de software do mercado é a chave para o desenvolvimento de produtos de software de alta qualidade. Neste artigo, Edward &quot;EB&quot; Batten, EVP de crescimento da BairesDev, descreve os aspectos mais críticos para adicionar novos talentos de TI à sua equipe. Leia mais aqui: https://lnkd.in/dcXAgZP#SoftwareDevelopers #Talent &#39;",31,0,"#SoftwareDevelopers, #Talent'",Variados,artigo,
62,bairesdev,,2020-10-20,"For some companies, transferring control can be a challenge, especially when working with a new provider. Jeff Moore, Senior Engagement Manager at BairesDev, gives advice on how to maintain healthy oversight on outsourced projects and keep everything going smoothly. Read more here: https://lnkd.in/dzkAF8H#SoftwareOutsourcing #OutsourcingServices #OutsourcingProviders'","Para algumas empresas, a transferência de controle pode ser um desafio, especialmente ao trabalhar com um novo provedor. Jeff Moore, gerente sênior de engajamento da BairesDev, dá conselhos sobre como manter uma supervisão saudável em projetos terceirizados e como fazer com que tudo corra bem. Leia mais aqui: https://lnkd.in/dzkAF8H#SoftwareOutsourcing #OutsourcingServices #OutsourcingProviders &#39;",49,0,"#SoftwareOutsourcing, #OutsourcingServices, #OutsourcingProviders'",Variados,,
64,bairesdev,,2020-10-20,"""Custom software development has become the central force driving digital acceleration for businesses across the world. Pablo Chamorro, BairesDev's Chief Revenue Officer, goes over the best practices in the industry and gives his best advice on developing custom software. Read more here: https://lnkd.in/dVCcw9E#SoftwareDevelopment #DevelopmentCompany""","&quot;O desenvolvimento de software personalizado se tornou a força central que impulsiona a aceleração digital para empresas em todo o mundo. Pablo Chamorro, Diretor de Receita da BairesDev, analisa as melhores práticas do setor e dá seus melhores conselhos sobre o desenvolvimento de software personalizado. Leia mais aqui: https: //lnkd.in/dVCcw9E#SoftwareDevelopment #DevelopmentCompany &quot;",34,0,"#SoftwareDevelopment, #DevelopmentCompany""",Variados,,
65,bairesdev,,2020-10-20,"Diego Espada, Head of PMO at BairesDev, writes about the secrets and challenges of becoming a great leader in IT. Read the full article here: https://lnkd.in/dYQKkGe#Leadership #ITIndustry'","Diego Espada, chefe de PMO da BairesDev, escreve sobre os segredos e desafios de se tornar um grande líder em TI. Leia o artigo completo aqui: https://lnkd.in/dYQKkGe#Leadership #ITIndustry &#39;",40,0,"#Leadership, #ITIndustry'",Variados,artigo,
67,bairesdev,,2020-10-20,"Edward ""E.B."" Batten, BairesDev’s EVP of Growth, talks about the best JavaScript frameworks for the upcoming year. Read more here: https://lnkd.in/dj7C77H#JavaScript #Frameworks'","Edward &quot;EB&quot; Batten, EVP de Crescimento da BairesDev, fala sobre os melhores frameworks JavaScript para o próximo ano. Leia mais aqui: https://lnkd.in/dj7C77H#JavaScript #Frameworks &#39;",29,1,"#JavaScript, #Frameworks'",Variados,,
68,bairesdev,,2020-10-20,"We are looking for React Native Developers to join us!- 5+ years of experience in Front End development with strong skills in Javascript, CSS3 and HTML5.- 1+ years of experience developing Web applications using ReactJS, Flux, Redux, Relay, etc.- 2+ years of experience working with RoR.- Familiar with the concepts of basic programming, data structures, types of variables, and idiosyncrasies.- Advanced English level.If you are interested, click here and apply: https://lnkd.in/dGGSqKp#JobSearch #ReactNative'","Estamos procurando por React Native Developers para se juntar a nós! - 5+ anos de experiência em desenvolvimento Front End com fortes habilidades em Javascript, CSS3 e HTML5.- 1+ anos de experiência no desenvolvimento de aplicações Web usando ReactJS, Flux, Redux, Relay, etc. .- 2+ anos de experiência trabalhando com RoR.- Familiarizado com os conceitos básicos de programação, estruturas de dados, tipos de variáveis e idiossincrasias.- Nível avançado de inglês. Se você estiver interessado, clique aqui e inscreva-se: https: // lnkd .in / dGGSqKp # JobSearch #ReactNative &#39;",33,0,"#JobSearch, #ReactNative'",Variados,post,employer branding
