id,company,post_title,post_date,post_text,post_likes,post_comments,post_video_views,post_hashtags,origin,language,
195,globant,,2020-10-05,"""At Globant we are always learning and growing. Technology has unlimited potential and allows us to create innovative solutions for the most complex problems💻. Learn more about Robin Schneider's career path and join us to discover everything you can achieve 👉 https://bit.ly/3645Mu5  #Career #GlobantDNA #Mycareer #Design""",100,3,2875,"#Career, #GlobantDNA, #Mycareer, #Design""",linkedin,en,
196,globant,,2020-10-05,"We believe in a culture of empowerment and belonging where everyone can develop to their full potential. Within our social, gender, ethnic, cultural or nationality differences we found our strength and uniqueness. Our diversity makes us stronger! #BeKind #DiversityMatters #CulturalDiversity'",140,2,1788,"#BeKind, #DiversityMatters, #CulturalDiversity'",linkedin,en,
198,globant,,2020-10-05,"At Globant, we believe in a culture of empowerment and belonging where everyone can develop to their full potential.We are very excited to launch this initiative, it is a chance to immerse ourselves in learning more about different aspects of diversity and inclusion, including some great talks from our Globers, external speakers and some fun activities. Check out some of our open talks  Spanish: https://bit.ly/3nC0GMb English: https://bit.ly/3jMOo0W Stay tuned to the #DiversityMonth!'",249,0,4809,#DiversityMonth!',linkedin,en,
200,globant,,2020-10-05,"¡Es momento de reconocer a mujeres que hacen la diferencia! 🏆👩\u200d💻 Participa de los #GlobantAwards edición #WomenThatBuild, premio que busca reconocer a mujeres que han hecho su carrera en tecnología, que inspiran, lideran y ayudan al cambio. ¡Etiqueta y postula a tu candidata! 🙋\u200d♀️ Revisa todos los detalles del premio aquí: https://bit.ly/3mvoOzi#GlobantAwards #WomenAwards #WomenThatBuild'",65,1,3094,"#GlobantAwards, #WomenThatBuild,, #GlobantAwards, #WomenAwards, #WomenThatBuild'",linkedin,es,
203,globant,,2020-10-05,"This moment should be the clarion call to businesses to put digital customer experience at the heart of their strategy. 💥As one of the leaders of the Worldwide Customer Experience Improvement Services 2020 recognized by IDC, we invite you to explore in our #SentinelReport the latest market trends, insights, and industry behavior of Consumers in Context. 👉 https://bit.ly/2YFJkTy#StayRelevant #Consumers #Reinvention #CustomerExperience #Insights'",21,0,1019,"#SentinelReport, #StayRelevant, #Consumers, #Reinvention, #CustomerExperience, #Insights'",linkedin,en,
206,globant,,2020-10-05,Check out Augmented Coding Live Demo! 🤯',29,0,0,,linkedin,en,
207,globant,,2020-10-05,"As Globers, we are eager to learn, explore and constantly evolve on a personal and professional level. Our careers reflect our passions, and our work at Globant reflects what we love to do! ❤️Discover more about Ana Maloberti’s career path ⭐ and join us to start yours! 👉 https://bit.ly/3645Mu5#Career #GlobantDNA #Mycareer'",83,1,2107,"#Career, #GlobantDNA, #Mycareer'",linkedin,en,
214,globant,,2020-10-05,"¡Feliz Día Mundial de la Gratitud! 🤩Que importante es agradecer a aquellas personas que marcan una diferencia en nuestras vidas, ¿verdad?Ser agradecido nos ayuda a sentir emociones positivas, disfrutar de las buenas experiencias, construir relaciones más sólidas y hasta mejora nuestra salud.¡Tu también puedes ser parte! Queremos saber quienes son esas personas que hacen una diferencia en tu vida, todos los días.Déjales un mensaje en los comentarios y ¡alegra su día! 👇Y si estás leyendo esto porque alguien te etiquetó: no lo dudes y ¡sigue agradeciendo!Piensa en aquellas personas que tuvieron un impacto positivo en ti y ¡sorpréndelas!'",54,0,0,,linkedin,es,
226,globant,,2020-10-05,"Vamos reconhecer as mulheres que inspiram, lideram e ajudam a mudar! 🏆👩\u200d💻Convidamos você a participar do #GlobantAwards, edição #WomenThatBuild, um prêmio que busca reconhecer mulheres que fizeram carreira na área de tecnologia e cujas histórias merecem ser contadas.Inscreva sua candidata agora! https://bit.ly/32QIBSf#GlobantAwards #WomenThatBuild #MulheresDeTI'",3,0,0,"#GlobantAwards,, #WomenThatBuild,, #GlobantAwards, #WomenThatBuild, #MulheresDeTI'",linkedin,pt,
243,globant,,2020-10-05,"Globant presents Augmented Coding, a tool that helps developers code faster, with fewer errors and unleashes their potential by empowering them through a newfound autonomy.  Discover more here 👉  https://bit.ly/3izrLvN #Followthecode #SoftwareDevelopment #Converge2020 #GlobantConverge #AugmentedCoding'",103,1,0,"#Followthecode, #SoftwareDevelopment, #Converge2020, #GlobantConverge, #AugmentedCoding'",linkedin,en,
248,globant,,2020-10-05,"Mil millones de personas emplean a diario la tecnología que desarrollamos. Desde el popular simulador futbolístico de Electronic Arts, FIFA, ⚽ a las aplicaciones de JPMorgan y Openbank. 💰 Martin Migoya, Co-founder y CEO, habló con Expansión Economía Digital sobre la historia de Globant, el futuro y más.La entrevista completa: https://bit.ly/3lvWxaF'",539,4,0,,linkedin,es,
250,globant,,2020-10-05,"""Globant is using AI to reinvent remote collaboration. 🙌 As part of the Globant’s AI and RPA offering integration, CTO Diego Tartara launched an internal AI course for all developers that helps developers better understand how machines and humans can work together. 🦾 “When you no longer have a colleague sitting next to you to ask for suggestions or to learn from, AI can become the solution to augment your teams' skills and their collaboration,” said Tartara - Read his learnings for adding automated and intelligent augmentation systems to Globant’s workforce in his interview with The Server Side 👉  https://bit.ly/30vG91U""",50,1,0,,linkedin,en,
254,globant,,2020-10-05,IDC highlighted our ability to create delightful customer experiences and help organizations adapt to change. 🙌 They recognized Globant as one of the leaders in their report “MarketScape: Worldwide Customer Experience Improvement Services 2020 Vendor Assessment”. Check out our strengths as identified by IDC 👉 https://bit.ly/2Gjh57l',39,0,0,,linkedin,en,
255,globant,,2020-10-05,"""Plant breeding is a highly useful and effective method to face the challenge of fighting hunger in a sustainable way. 🌱Learn how it works and how Globant is helping plant breeders in 🛰️Gonzalo Quiroga's article 👇 https://bit.ly/3cPV6AU""",25,0,0,,linkedin,en,
257,globant,,2020-10-05,"Read some insights from Tiago Archela, Content Strategist, on The Social Dilemma and how companies can improve their experience using content without transforming their brand into Orwell’s Big Brother.  👉 https://bit.ly/3iydnUj#StayRelevan #DigitalMarkeing #Content #SocialDilemma #ContentDilemma'",30,0,0,"#StayRelevan, #DigitalMarkeing, #Content, #SocialDilemma, #ContentDilemma'",linkedin,en,
258,globant,,2020-10-05,"""Augmented Coding es un software al que se le puede solicitar, mediante lenguaje natural, por escrito, que cree algún tipo de programa o app. El sistema responde creando el código, ahorrando así un tiempo valioso para el programador.Haldo Spontón, Head of AI Development habló La Nacion sobre las múltiples posibilidades que brinda Augmented Coding. La nota completa: https://bit.ly/2HoSqOJ#GlobantInTheNews #AugmentedCoding #inteligenciaartificial #ia #coding'",28,0,0,"#GlobantInTheNews, #AugmentedCoding, #inteligenciaartificial, #ia, #coding'",linkedin,es,
259,globant,,2020-10-05,"Women That Build Award by Globant, prêmio que visa reconhecer mulheres na indústria de tecnologia, foi destaque na Revista Glamour. Confira e aproveite para inscrever a sua candidata 👉 https://glo.bo/3iH4s3b'",0,0,0,,linkedin,pt,
260,globant,,2020-10-05,"Descubre cómo potenciamos la educación a través de la tecnología junto a propuesta DALE! 💻📗  en nuestro último webinar que contó con la participación de Melina Furman, Beatriz Diuk, Mariana Carril y Emi Horcada. 👉  https://bit.ly/3cZKIq2'",112,1,0,,linkedin,es,
261,globant,,2020-10-05,"In our latest article, Carlos Francisco Alvarez Gallardo, Tech Director, explores how organizations can improve the quality of their over-the-top media solutions by understanding what customers want 🙌 https://bit.ly/34oc6uf#OTT #MediaOTT #StayRelevant'",27,0,0,"#OTT, #MediaOTT, #StayRelevant'",linkedin,en,
262,globant,,2020-10-05,"¡Innovar para ganar! Nicolas Kaplun, Regional Managing Director de Globant, participó del Foro de AmCham Argentina y reflexionó sobre la necesidad de innovar para tener exito. ⭐ Mirá su participación completa acá 👉 https://bit.ly/34khyOv'",46,0,0,,linkedin,es,
263,globant,,2020-10-05,"""I felt like something was missing: I wanted to apply my knowledge to contribute to society."" 🌎 Read .Net Developer Liliana Loaiza Pulgarín’s  story and discover how she found a path in Globant to be happy from both a professional and a personal standpoint. 🙌  https://bit.ly/2ScxBbE'",48,0,0,,linkedin,en,
264,globant,,2020-10-05,Want to hear what’s like to use Augmented Coding? 🤔Read this review from a coder and learn why he thinks this tool does make his life easier 👉 https://bit.ly/3cCuzqz #Followthecode #SoftwareDevelopment #Converge2020 #GlobantConverge #AugmentedCoding',70,0,0,"#Followthecode, #SoftwareDevelopment, #Converge2020, #GlobantConverge, #AugmentedCoding'",linkedin,en,
265,globant,,2020-10-05,"""We can be a key piece into reimagining the customer journey, turning any storytelling into taking true action"". Take a look at what our CBO, Wanda Weigert, said about how PR and Comms departments can contribute to the development of the CX in this panel by Forbes. 👉 https://bit.ly/348wiA7'",48,1,0,,linkedin,en,
267,globant,,2020-10-05,"Read our full Converge+ Report & find out why more than 10,000 people attended, what industry leaders had to say and how Globant is creating new ways to reinvent the future through the power of AI with tools like Augmented Coding. 🤯 Discover all this reading our Converge+ report.  👉  https://bit.ly/3jbCk9o#GlobantConverge #AugmentedCoding #SoftwareDevelopment #FutureOfWork #FutureOfDevelopment #Coding'",24,0,0,"#GlobantConverge, #AugmentedCoding, #SoftwareDevelopment, #FutureOfWork, #FutureOfDevelopment, #Coding'",linkedin,en,
269,globant,,2020-10-05,"The declaration of the pandemic, accelerated organizations’ digital transformation processes. 📱  This overlapped with a growing shift towards the regulation of users’ online privacy. In this article, Juan Lojo, Digital Marketing Specialist, explains how can organizations deal with both challenges at the same time 👉  https://bit.ly/32xd733#digitalmarketing #digitaltransformations #stayrelevant #marketing'",44,0,0,"#digitalmarketing, #digitaltransformations, #stayrelevant, #marketing'",linkedin,en,
270,globant,,2020-10-05,"La industria de los #seguros ya enfrentaba desafíos al ser altamente competitiva y cada vez más digital; hoy, la adopción de modelos de negocios disruptivos, se convirtió en la piedra angular del éxito. 🙌  En este artículo, Sabina A. Schneider, Chief Solutions Officer de Globant, nos explica como Insurtech ayuda a las compañías de esta industria. https://bit.ly/32bk220'",30,1,0,#seguros,linkedin,es,
273,globant,,2020-10-05,"Em agosto, o nosso Diretor Geral de Operações no Brasil, Alexandre Thomaz, participou do Fórum Digital de Automação promovido pela Rockwell Automation. Como parceira estratégica da Rockwell na América Latina, nós da Globant fomos convidados a contar brevemente durante o evento “O Novo Normal” sobre nossa atuação no Brasil, metodologia de trabalho, e apresentar alguns dos nossos principais diferenciais para o mercado de tecnologia e transformação digital.Durante o vídeo, Alexandre fala um pouco da nossa “receita de sucesso”, fruto de um trabalho único e inovador por meio dos nossos estúdios e também da nossa expertise com as melhores práticas em soluções digitais.https://bit.ly/3j1UXwf'",7,0,0,,linkedin,pt,
274,globant,,2020-10-05,"Estamos siendo testigos del momento en el que la IA comienza a comprender profundamente nuestro lenguaje natural y la forma en que comunicamos ideas. 🤯 Haldo Spontón, Head of AI Development de Globant habló con La Nacion reflexionó sobre los avances de la #IA y sobre los beneficios que trae Augmented Coding. Mirá la nota completa 👉 https://bit.ly/2HoSqOJ#GlobantConverge #AugmentedCoding'",104,0,0,"#IA, #GlobantConverge, #AugmentedCoding'",linkedin,es,
276,globant,,2020-10-05,"Sanja Licina, Ph.D., Future of Organizations Lead at Globant, recently spoke with CNN Business to discuss how Globant is empowering its working parents and their children as the pandemic and working from home carry on. Read the full article here: https://cnn.it/3caATVL#GlobantInTheNews'",47,0,0,#GlobantInTheNews',linkedin,en,
279,globant,,2020-10-05,"""Todas las compañías estarán basadas en software"" remarcó Steve Wozniak durante la última edición de #Converge donde presentamos Augmented Coding, solución impulsada por IA que revolucionará el futuro de la programación. 👨\u200d💻 👩\u200d💻Chequea los highlights del evento por Infotechnology: 👉 https://bit.ly/3hL81og'",291,1,0,#Converge,linkedin,es,
285,globant,,2020-10-05,"We are facing a great opportunity to re-establish the balance between women and men in the IT industry 👩🧔💻. Woman That Build represents our journey as a company towards increasing the involvement of women in fields such as science, engineering, mathematics and technology. Download the full infographic and learn how we are making a real impact in every stage of the path 👉 https://bit.ly/3huC7wi#WomenthatBuild #WomenAwards'",86,0,0,"#WomenthatBuild, #WomenAwards'",linkedin,en,
288,globant,,2020-10-05,"""Globant's Chief Talent and Diversity Officer, Mercedes MacPherson, recently spoke with HRO Today (SharedXpertise) on how Globant is helping reskill and upskill amid the pandemic by launching Globant University. 🎓 Read the full article here: https://bit.ly/3iJXyLo #GlobantInTheNews #GlobantUniversity""",94,2,0,"#GlobantInTheNews, #GlobantUniversity""",linkedin,en,
291,globant,,2020-10-05,"The research company, IDC, recently published their “Worldwide CX Improvement Services 2020 Vendor Assessment” report. Here they highlighted Globant’s strengths, 💪 emphasizing comments from our clients: “They are very innovative in the way they think about the customer journey. They really challenge the status quo, and they back this up with research.” We are delighted to be recognized as one of the leaders in the report. Read more about it here 👉 https://bit.ly/2Gjh57l#StayRelevant #Marketing #ConsumerExperience #DigitalMarketing #CX #CustomerJourney'",6,0,0,"#StayRelevant, #Marketing, #ConsumerExperience, #DigitalMarketing, #CX, #CustomerJourney'",linkedin,en,
