id,company,post_title,post_date,post_text,post_likes,post_comments,post_video_views,post_hashtags,origin,,,
171,everis,,2021-01-18,"Estamos em busca de profissionais que estejam em qualquer cidade das regiões Sul e Sudeste do Brasil! Vem fazer a sua carreira na everis, uma multinacional presente em quase 20 países! Inscreva-se! https://bit.ly/3cIZLnP #BEeveris #Career #everisBrasil #MyeverisWorkplace'",63,4,0,"#BEeveris, #Career, #everisBrasil, #MyeverisWorkplace'",linkedin,,,
181,everis,,2021-01-18,Até 2024 a estimativa é que sejam necessários mais de 300 mil profissionais na área de TI. Dezembro já conta com 552 oportunidades de emprego. Acesse: https://lnkd.in/gvDYrV7 #everisBrasil #everisNaMidia',68,0,0,"#everisBrasil, #everisNaMidia'",linkedin,,,
183,everis,,2021-01-18,Temos o prazer de anunciar a assinatura de um acordo de colaboração estratégica com a Amazon Web Services (AWS) para desenvolver soluções digitais corporativas que acelerarão a transformação digital de nossos clientes na EMEA e Latam. Conteúdo em inglês: http://bit.ly/39Ejlkm #everis #everisBrasil',10,0,0,"#everis, #everisBrasil'",linkedin,,,
185,everis,,2021-01-18,30% dos empregos atuais simplesmente deixarão de existir por conta da evolução tecnológica. Nesse cenário todos precisarão ter Qualificação Digital. Acesse e saiba mais: https://lnkd.in/gC5kkkm #everisBrasil #everisNaMidia',44,0,0,"#everisBrasil, #everisNaMidia'",linkedin,,,
186,everis,,2021-01-18,NTT DATA Services anuncia os resultados de um novo estudo - “Could Have. Would Have. Should Have.” Saiba mais: https://lnkd.in/g8KwnQh (conteúdo em inglês) #everisBrasil #NTTDATA',12,0,0,"#everisBrasil, #NTTDATA'",linkedin,,,
190,everis,,2021-01-18,"Nos 10, 11 e 12 de dezembro, a everis participou, como patrocinadora, da primeira edição on-line do PrograMaria Summit. Foram quase 19 mil inscritas, + de 60 palestrantes, + de 60 rodadas de mentoria e muitas outras atrações dedicadas integralmente às mulheres - aspirantes ou já profissionais – da área de tecnologia.  Agradecemos a todas as profissionais everis que nos representaram nesta grande iniciativa e também às 500 mulheres que visitaram nosso estande virtual. #MaisJuntasDoQueNunca #MyeverisWorkplace #everisBrasil #everis'",84,0,0,"#MaisJuntasDoQueNunca, #MyeverisWorkplace, #everisBrasil, #everis'",linkedin,,,
191,everis,,2021-01-18,"Desde julho de 2019 a everis Brasil mantém uma parceria com a LABORATORIA, organização que busca e oferece formação em tecnologia a mulheres e ao público LGBTI+ para impulsionar uma economia digital que dê oportunidades para todas as pessoas igualmente. Na everis, 18 mulheres já foram contratadas por meio desta parceria. #MyeverisWorkplace #everisBrasil #everis'",75,0,0,"#MyeverisWorkplace, #everisBrasil, #everis'",linkedin,,,
192,everis,,2021-01-18,"Segundo estudo ""Talentos para a Transformação Digital"" que realizamos este ano, 55% das empresas pesquisadas admitem ter grande dificuldade em encontrar o talento necessário. https://lnkd.in/gRN2mgZ #everisBrasil #TalentoDigital #RecursosHumanos #thefutureofwork'",11,0,0,"#everisBrasil, #TalentoDigital, #RecursosHumanos, #thefutureofwork'",linkedin,,,
193,everis,,2021-01-18,"O Digital Lab Brasil, traz um panorama das tecnologias X-Reality mais relevantes, considerando as categorias de hardware e software para 2020. Faça o download: https://lnkd.in/gbQNpBm#everisBrasil #xReality'",15,0,0,"#everisBrasil, #xReality'",linkedin,,,
194,everis,,2021-01-18,Oportunidades de trabalho para Desenvolvedor Salesforce e Consultor Funcional Salesforce para atuar na cidade de São Paulo. Vem fazer a sua carreira na everis! https://bit.ly/3cIZLnP #MyeverisWorkplace #BEeveris #Career #everis #everisBrasil',65,2,0,"#MyeverisWorkplace, #BEeveris, #Career, #everis, #everisBrasil'",linkedin,,,
195,everis,,2021-01-18,Sabia que é possível reduzir custos e ainda diminuir os riscos de um projeto? A adoção de Métodos Ágeis é a solução. Leia este estudo e entenda como: https://lnkd.in/gfNKjCJ #everisBrasil #EstudoAgile #Agile',27,0,0,"#everisBrasil, #EstudoAgile, #Agile'",linkedin,,,
196,everis,,2021-01-18,"Estamos em busca de profissionais que estejam em qualquer cidade das regiões Sul e Sudeste do Brasil! Vem fazer a sua carreira na everis, uma multinacional presente em quase 20 países! Inscreva-se! https://bit.ly/3cIZLnP #MyeverisWorkplace #BEeveris #Career #everisBrasil'",41,2,0,"#MyeverisWorkplace, #BEeveris, #Career, #everisBrasil'",linkedin,,,
197,everis,,2021-01-18,"Amanhã, 06/01 às 20h você conhecerá a Aceleração Global Dev everis! Em parceria com a DIO, lançaremos nosso primeiro programa de aceleração de talentos. Neste programa, realizaremos uma imersão de alto nível sobre Engenharia de Dados, com profissionais everis Brasil, abordando temas avançados para criação e implementação de soluções usando Hadoop, Spark, Scala, Python, além de comportamentos fundamentais para trabalhar com times de dados e de alta performance. Acesse: https://lnkd.in/gVgWbJD #MyeverisWorkplace #BEeveris #Career #everis #everisBrasil #DigitalInnovationOne'",133,5,0,"#MyeverisWorkplace, #BEeveris, #Career, #everis, #everisBrasil, #DigitalInnovationOne'",linkedin,,,
198,everis,,2021-01-18,"Acesse o estudo ""Inteligência Artificial nas grandes organizações Latino-Americanas"" e conheça insights dessa pesquisa que realizamos em parceria com o MIT Tech Review em Espanhol: https://lnkd.in/dq45j2R #everisBrasil #EstudoIA #Digital&Strategy'",13,0,0,"#everisBrasil, #EstudoIA, #Digital&Strategy'",linkedin,,,
199,everis,,2021-01-18,"Assim como os seres vivos, as organizações também têm diferentes estágios de evolução e é neste contexto que surge a organização Teal. Ouça especialistas debatendo o tema neste #podcast 🎧Spotify http://spoti.fi/2Ls9rKgGoogle http://bit.ly/38Dh9dtApple http://apple.co/3oGtqTTDeezer http://bit.ly/3oKPvReTuneIn http://tun.in/tk0UaJ#everisBrasil #everisTalksPodcast'",8,0,0,"#podcast, #everisBrasil, #everisTalksPodcast'",linkedin,,,
200,everis,,2021-01-18,Você é Engenheiro de Dados e Arquiteto de Soluções Cloud? Já pensou em desenvolver sua carreira em uma multinacional presente em quase 20 países? Vem pra everis! Clique no link e se inscreva! https://bit.ly/3cIZLnP #MyeverisWorkplace #BEeveris #Career #everis #everisBrasil',33,1,0,"#MyeverisWorkplace, #BEeveris, #Career, #everis, #everisBrasil'",linkedin,,,
202,everis,,2021-01-18,"Prevenção de doenças, diminuição do custo dos cuidados médicos e recomendar os melhores caminhos de tratamentos de forma otimizada. Estes são os principais pilares do Forward Digital Health da everis, consultoria global de negócios parte do grupo NTT Data. Saiba mais sobre este e os demais pilares: https://lnkd.in/dzkvCcK #DigitalHealth #Healthcare #everisBrasil'",18,0,0,"#DigitalHealth, #Healthcare, #everisBrasil'",linkedin,,,
204,everis,,2021-01-18,Obrigado a todos vocês que conseguiram preencher nosso mapa mundi com luz!Você pode nos ajudar com este último empurrão? 👉 https://bit.ly/3gwbE2u#HappyNewVibes #everisBrasil',84,0,0,"#HappyNewVibes, #everisBrasil'",linkedin,,,
205,everis,,2021-01-18,Você é Desenvolvedor Full Stack ou desenvolvedor Java? Que tal desenvolver sua carreira em uma multinacional presente em quase 20 países? Vem pra everis! Clique no link e se inscreva! https://bit.ly/3cIZLnP #MyeverisWorkplace #BEeveris #Career #everis #everisBrasil',53,0,0,"#MyeverisWorkplace, #BEeveris, #Career, #everis, #everisBrasil'",linkedin,,,
206,everis,,2021-01-18,"Kazuhiro Gomi, CEO da NTT Research traz boas notícias sobre cibersegurança e afirma que os recentes desenvolvimentos abrangem uma sólida base teórica para a ofuscação de software, uma nova defesa para sistemas de criptografia de chave pública e várias maneiras de tornar o Machine Learning (ML) mais confiável. http://bit.ly/2WqP3ep (conteúdo em inglês) #everisBrasil #NTTDATA'",36,0,0,"#everisBrasil, #NTTDATA'",linkedin,,,
207,everis,,2021-01-18,53% das empresas considera que NÃO cumpre adequadamente os desejos dos novos talentos. Conheça este e outros insights no Estudo Talento para a Transformação Digital 2020. https://lnkd.in/gRN2mgZ #everisBrasil #TalentoDigital #RecursosHumanos #thefutureofwork',13,0,0,"#everisBrasil, #TalentoDigital, #RecursosHumanos, #thefutureofwork'",linkedin,,,
208,everis,,2021-01-18,"Soluções para melhorar a qualidade e eficiência do atendimento clínico, a experiência do paciente e do prestador de cuidados e otimizar o fluxo de trabalho. Otimize suas operações com Forward Digital Health da everis, consultoria global de negócios parte do grupo NTT Data.  Saiba mais: https://lnkd.in/dzkvCcK#DigitalHealth #Healthcare #everisBrasil'",5,0,0,"#DigitalHealth, #Healthcare, #everisBrasil'",linkedin,,,
209,everis,,2021-01-18,"Estamos em busca de profissionais que estejam em qualquer cidade das regiões Sul e Sudeste do Brasil! Vem fazer a sua carreira na everis, uma multinacional presente em quase 20 países! Inscreva-se! https://bit.ly/3cIZLnP #MyeverisWorkplace #BEeveris #Career #everisBrasil'",51,1,0,"#MyeverisWorkplace, #BEeveris, #Career, #everisBrasil'",linkedin,,,
210,everis,,2021-01-18,"Aconteceu ontem a LIVE ""Quais são as competências, técnicas e softskills que você deve desenvolver para ter uma carreira de engenheiro de dados na everis"" com os profissionais everis, Daniela Griecco, Data & Analytics Director e Gabriel Ribeiro Emegildio, Data & Analytics Developer e mediada por Iglá Generoso, CEO na DIO. Este conteúdo fez parte da Aceleração Global Dev #4 everis! Um programa de formação e geração de oportunidades de emprego para profissionais que tenham, no mínimo, 2 anos de mercado. As inscrições são gratuitas e ficarão disponíveis até 17/01. Inscreva-se: https://zcu.io/YLDA #everisBrasil #BEeveris #Career #MyeverisWorkplace'",7,0,0,"#4, #everisBrasil, #BEeveris, #Career, #MyeverisWorkplace'",linkedin,,,
211,everis,,2021-01-18,"Acesse a Revista Radar, a revista do centro de hacking da everis, que traz temas atualizados sobre segurança cibernética. https://bit.ly/2XtbMaz #everisBrasil'",16,0,0,#everisBrasil',linkedin,,,
212,everis,,2021-01-18,"A NTT DATA, empresa líder em negócios digitais e serviços de TI, foi reconhecida Top 15 na categoria Sourcing Standout pela ISG (Information Services Group), uma empresa líder global em pesquisa e consultoria especializada em TI. http://bit.ly/3aiSs7p (conteúdo em inglês) #NTTDATA #everisBrasil'",54,0,0,"#NTTDATA, #everisBrasil'",linkedin,,,
213,everis,,2021-01-18,"O ""X-Reality Inside 2020"", organiza as tecnologias, softwares, plataformas e hardware para desenvolver aplicações com #RealidadeAumentada, #RealidadeMista e #RealidadeVirtual. Acesse: https://lnkd.in/gbQNpBm #everisBrasil #xReality'",11,0,0,"#RealidadeAumentada,, #RealidadeMista, #RealidadeVirtual., #everisBrasil, #xReality'",linkedin,,,
214,everis,,2021-01-18,"If you are a company, a start-up or an entrepreneur based in #Luxembourg and also interested on what #5G can bring to your business, this will surely catch your eye!Our colleagues Regina dela Eva, Marta Pont Guixa, Romina Fernandez , Valentin Ariton and Mario Cabellos have presented a really amazing project to support a coherent rollout of 5G in Luxembourg, along with our partners Luxembourg Institute of Science and Technology (LIST) and inCITES Consulting.Do you want to take part on this initiative? Register for their #training pilot that will take place during the last week of January!More information and how to apply at: https://lnkd.in/eBKbjei. Only 12 seats available! House of Startups Luxembourg Le Village by CA LuxembourgHouse of Entrepreneurship LuxembourgDigital Luxembourg University of Luxembourg Competence Centre Luxembourg-City Incubator Digital Skills and Jobs Coalition Luxembourg Chambre de Commerce du Luxembourg #startups #entrepreneur #digital #trainingprogram #5gforbusiness #5gamechanger'",24,0,0,"#Luxembourg, #5G, #training, #startups, #entrepreneur, #digital, #trainingprogram, #5gforbusiness, #5gamechanger'",linkedin,,,
215,everis,,2021-01-18,"NTT DATA é reconhecida como líder em IDC MarketScape Asia/Pacific SAP Implementation Services Vendor Assessment, 2020. O relatório do IDC MarketScape avaliou 16 fornecedores com base em 20 elementos que abrangem uma ampla gama de critérios. https://lnkd.in/ggBErB6 conteúdo em inglês. #everisBrasil #NTTDATA'",18,0,0,"#everisBrasil, #NTTDATA'",linkedin,,,
216,everis,,2021-01-18,"Se você é um profissional de tecnologia e quer acelerar sua carreira em engenharia de dados, essa oportunidade é para você! Conheça a Aceleração Global Dev #4 everis! Um programa de formação e geração de oportunidades de emprego para profissionais que tenham, no mínimo, 2 anos de mercado. As inscrições são gratuitas e ficarão disponíveis até o dia 17/01. Inscreva-se: https://zcu.io/YLDA #BEeveris #Career #everis #everisBrasil #MyeverisWorkplace'",89,1,0,"#4, #BEeveris, #Career, #everis, #everisBrasil, #MyeverisWorkplace'",linkedin,,,
217,everis,,2021-01-18,"Neste #podcast, falamos sobre o estado do uso da inteligência artificial em seis países da América Latina, com atenção para a questão dos talentos profissionais. Acesse: https://spoti.fi/2LnJSKa #everisBrasil #everisTalksPodcast #Strategy&Tech'",5,0,0,"#podcast,, #everisBrasil, #everisTalksPodcast, #Strategy&Tech'",linkedin,,,
219,everis,,2021-01-18,"Para refletir: ""Prepare a sua equipe de RH para desenvolver a mentalidade e competências necessárias para acompanhar os desafios de negócio da era digital."" https://lnkd.in/gRN2mgZ #everisBrasil #TalentoDigital #RecursosHumanos #thefutureofwork'",9,1,0,"#everisBrasil, #TalentoDigital, #RecursosHumanos, #thefutureofwork'",linkedin,,,
220,everis,,2021-01-18,Oportunidades de trabalho para Desenvolvedor Full Stack e Software Quality Assurance para atuar na cidade de São Paulo. Vem fazer a sua carreira na everis! https://bit.ly/3cIZLnP #MyeverisWorkplace #BEeveris #Career #everis #everisBrasil',27,0,0,"#MyeverisWorkplace, #BEeveris, #Career, #everis, #everisBrasil'",linkedin,,,
221,everis,,2021-01-18,"Saiba como agregar valor para o seu negócio, utilizando APIs para a transformação digital: https://lnkd.in/gTPKYCH #ITServices #everisBrasil'",21,0,0,"#ITServices, #everisBrasil'",linkedin,,,
223,everis,,2021-01-18,"Os assistentes de voz são aplicações criadas através da #IA para atender e responder às questões dos usuários. Queremos te apresentar nossa solução omnichannel de voz, #everiseva: https://eva.bot/ #everisBrasil #chatbot #ConversationalAI'",27,0,0,"#IA, #everiseva:, #everisBrasil, #chatbot, #ConversationalAI'",linkedin,,,
224,everis,,2021-01-18,"Estamos em busca de Desenvolvedor Android e Desenvolvedor iOS para atuar na cidade de São Paulo. Vem fazer a sua carreira na everis, uma multinacional presente em quase 20 países! Vem pra everis! Clique no link e se inscreva na vaga! https://bit.ly/3cIZLnP #MyeverisWorkplace #BEeveris #Career #everis #everisBrasil'",24,0,0,"#MyeverisWorkplace, #BEeveris, #Career, #everis, #everisBrasil'",linkedin,,,
